id	symbol	pval|float	pval_adj|float	log2FC|float	HGNC.symbol	mean1|float	cells1|int	mean2|float	cells2|int	mean_diff|float	zscore|float
Ear2	Ear2	1.12033E-211	1.8026625597378e-210	10.7935329193084	RNASE2	0.391165722725296	10	0.000220385807552159	2	0.390945336917744	31.0505840741729
Gpr132	Gpr132	1.68884E-210	2.70303150517971e-209	7.6661790511095	NA	0.384622674515152	16	0.00189358601269609	11	0.382729088502456	30.9631781142318
Haao	Haao	1.25828E-208	2.00331024742022e-207	9.56228738797414	HAAO	0.166616863292759	9	0.000220385807552159	2	0.166396477485207	30.8237839306764
Ifi214	Ifi214	8.75936E-207	1.38728106181636e-205	9.17768650662952	NA	0.101139690003326	6	0.000174647626909941	1	0.100965042376417	30.6859686242994
Fcrla	Fcrla	2.30866E-206	3.63734504919624e-205	Inf	FCRLA	0.33162176099928	13	0	0	0.33162176099928	30.6544036636419
Itgax	Itgax	1.67555E-205	2.62618759833911e-204	8.16976604945526	ITGAX	0.403687440091248	12	0.00140184694326987	9	0.402285593147978	30.589745990836
Adgre4	Adgre4	4.86170E-202	7.5807391123731e-201	Inf	NA	0.161826871700742	7	0	0	0.161826871700742	30.3282655443473
Tnfrsf13c	Tnfrsf13c	5.72845E-202	8.88643620128613e-201	Inf	TNFRSF13C	0.21916539027938	9	0	0	0.21916539027938	30.3228615565741
Ms4a6b	Ms4a6b	3.49137E-201	5.38845912664211e-200	6.29707819006074	MS4A6A	0.286091027469597	13	0.00363826909368978	18	0.282452758375907	30.2632614272642
Treml2	Treml2	5.42146E-201	8.32483170469465e-200	8.4839140700225	TREML2	0.370694282757871	15	0.00103538834557804	6	0.369658894412293	30.248732299017
Ccr5	Ccr5	2.00182E-199	3.05833768495714e-198	7.0858702173896	CCR5	0.244796001090226	10	0.00180195872188861	14	0.242994042368337	30.1293208514085
Clec5a	Clec5a	3.46392E-199	5.26551067089952e-198	9.7792836443409	CLEC5A	0.096824979694626	8	0.000110186833206974	1	0.096714792861419	30.1111356648287
Fpr2	Fpr2	2.23001E-193	3.37289089227113e-192	9.48983189824529	FPR2	0.158455631460035	8	0.000220385807552159	2	0.158235245652483	29.6641215547117
Tmem273	Tmem273	9.41324E-190	1.41666863714429e-188	Inf	TMEM273	0.0594630943592953	5	0	0	0.0594630943592953	29.3816858918448
Hck	Hck	4.35488E-188	6.52153840402808e-187	6.64642948448363	HCK	0.304106570190086	17	0.00303564627292128	20	0.301070923917164	29.2510454088177
Csf2ra	Csf2ra	8.02483E-187	1.19581781484447e-185	3.58382276333363	CSF2RA	1.32187729396907	30	0.110243499770623	819	1.21163379419845	29.1513775131837
Gpr65	Gpr65	1.16748E-186	1.73119169085587e-185	8.10795822982587	GPR65	0.187616883751115	9	0.000680038166007228	5	0.186936845585107	29.1385295286869
AI662270	AI662270	1.08978E-184	1.6080850257079e-183	6.86125718965715	NA	0.227663173665217	14	0.00195816175306005	14	0.225705011912157	28.9826158187921
Nfkbid	Nfkbid	1.91105E-184	2.80628168390278e-183	5.67511574248028	NFKBID	0.419803525938112	18	0.00821610563842288	67	0.411587420299689	28.9632523756949
Lrmp	Lrmp	4.23598E-183	6.19026667060865e-182	8.25466410687306	IRAG2	0.252217831473681	13	0.000825798875356366	5	0.251392032598325	28.8562001222403
Trim30b	Trim30b	7.84249E-182	1.14055396493306e-180	8.39661840427666	TRIM5	0.207440556452104	10	0.000615544800117635	5	0.206825011651987	28.7550038089751
Lrrc25	Lrrc25	8.13207E-182	1.17700960633072e-180	8.584148484186	LRRC25	0.126877610190826	7	0.000330596924373351	3	0.126547013266453	28.7537443349283
Ccr1	Ccr1	1.77424E-181	2.55574674961863e-180	10.0915630071861	CCR1	0.360713151780256	14	0.000330596924373351	3	0.360382554855882	28.7266324852736
Csf3r	Csf3r	1.02804E-178	1.47385432744908e-177	Inf	CSF3R	0.351789497639175	11	0	0	0.351789497639175	28.5045752743087
Ticam2	Ticam2	5.36657E-178	7.65749434963588e-177	8.38899847432011	NA	0.0738794744965613	5	0.000220385807552159	2	0.0736590886890091	28.446613305956
Pmaip1	Pmaip1	1.11482E-176	1.58325009521073e-175	5.91808117212647	PMAIP1	0.419684210362968	16	0.00694069053022468	44	0.412743519832744	28.3399005784432
Cyp4f18	Cyp4f18	3.22978E-176	4.56545576927638e-175	9.99048633253754	CYP4F3	0.224191777696439	12	0.000220385807552159	2	0.223971391888887	28.3023879282235
P2ry13	P2ry13	8.98608E-174	1.26432064067378e-172	Inf	P2RY13	0.0790407692549612	5	0	0	0.0790407692549612	28.103067346206
Snx20	Snx20	3.12076E-172	4.37051199917285e-171	7.10074806305641	SNX20	0.267362807504144	17	0.00194788285204142	13	0.265414924652103	27.9767089353928
Cd79b	Cd79b	1.26581E-170	1.76455282232725e-169	4.16067247527996	CD79B	0.967424464436394	25	0.0540916025787372	452	0.913332861857656	27.8442112583464
Sash3	Sash3	2.05166E-170	2.84691157270091e-169	8.05183402012018	SASH3	0.19260173714565	11	0.000725799458256831	5	0.191875937687394	27.8268839805392
Gpr34	Gpr34	1.31369E-169	1.81456621245899e-168	9.34735487234314	NA	0.0717734625362932	6	0.000110186833206974	1	0.0716632757030862	27.7601641552112
Evl	Evl	2.10761E-169	2.89797019408216e-168	4.94985146579946	EVL	0.411758923235762	22	0.0133226081446886	88	0.398436315091073	27.7431522523225
Tlr2	Tlr2	1.72135E-166	2.35614145031466e-165	5.40440892002049	TLR2	0.282961441195606	14	0.00668094759256803	54	0.276280493603038	27.5007162599546
Rhoh	Rhoh	1.01737E-165	1.38627987798395e-164	7.88173392591055	RHOH	0.290443482484061	13	0.00123146849563622	10	0.289212013988425	27.4361201550105
Mmp9	Mmp9	8.39318E-164	1.1385363305551e-162	9.82727596767492	MMP9	0.317347768680385	10	0.000349325755613467	1	0.316998442924772	27.2750227753241
Pf4	Pf4	2.36252E-163	3.19045868411525e-162	4.62361901813871	NA	0.483445062909532	11	0.0196109718575998	158	0.463834091051932	27.2371043142471
Lpxn	Lpxn	3.96866E-163	5.33564915203246e-162	6.9102706101093	LPXN	0.180172298291006	11	0.00149792230132963	13	0.178674375989676	27.2180793726018
Acap1	Acap1	5.39451E-163	7.22052322581404e-162	7.04256434641531	ACAP1	0.301818557318023	15	0.00228940603968638	16	0.299529151278336	27.2068147252542
Hk3	Hk3	1.34872E-162	1.79730063999316e-161	9.88604798374369	HK3	0.104262151655644	8	0.000110186833206974	1	0.104151964822437	27.1731580669991
Nlrp3	Nlrp3	3.01133E-161	3.9952950606409e-160	10.4218909370169	NLRP3	0.302332897921109	10	0.000220385807552159	2	0.302112512113557	27.0587750765664
Slc9a4	Slc9a4	5.60264E-161	7.40086231381667e-160	Inf	SLC9A4	0.117093059804479	8	0	0	0.117093059804479	27.0358519036892
Bcl11a	Bcl11a	1.16587E-160	1.53337055396159e-159	8.36947761887522	BCL11A	0.182246511624778	9	0.000551055590795662	4	0.181695456033983	27.0087700346363
Ripor2	Ripor2	1.35477E-160	1.77409723609575e-159	6.11352880229472	RIPOR2	0.468247223252003	18	0.00676269283203492	50	0.461484530419968	27.0032173133394
Plcg2	Plcg2	2.76658E-160	3.60728814807526e-159	5.400125451064	PLCG2	0.345362545932136	18	0.00817853461352739	62	0.337184011318609	26.9767998288463
Slfn2	Slfn2	1.43558E-159	1.8637831590976e-158	4.80814792738851	SLFN12	0.715945457587657	29	0.0255554297288465	147	0.69039002785881	26.9157791850253
Gm8369	Gm8369	1.41848E-158	1.83372072635094e-157	7.01778645783654	NA	0.246228191865881	11	0.00190008727277798	9	0.244328104593103	26.8306592114732
Sh3bgrl3	Sh3bgrl3	4.76276E-158	6.13078429048816e-157	2.74012275337901	SH3BGRL3	3.98328468286251	50	0.596186593385154	2999	3.38709808947735	26.7855399519517
Slamf6	Slamf6	1.81401E-155	2.32516448312599e-154	7.63322988962403	SLAMF6	0.200688336525098	10	0.00101085990890672	6	0.199677476616191	26.5630729578507
Clec10a	Clec10a	2.90648E-155	3.70974499277179e-154	7.90137987468844	CLEC10A	0.0790407692549612	5	0.000330596924373351	3	0.0787101723305879	26.545345637169
Cd2	Cd2	4.91730E-154	6.24993067678094e-153	6.67167153815557	CD2	0.334588616313993	12	0.00328199493665322	20	0.33130662137734	26.4387328588466
Fam107b	Fam107b	9.41822E-153	1.19205492566655e-151	4.83433099396744	FAM107B	0.569382235658943	23	0.0199583794487364	141	0.549423856210206	26.3269842491181
Zfp36l2	Zfp36l2	7.40702E-152	9.33592607018264e-151	3.09621407421632	ZFP36L2	2.7084928826029	48	0.316719198238038	1796	2.39177368436486	26.2486439521596
Fxyd5	Fxyd5	1.94585E-151	2.44240908280972e-150	4.10628934791873	NA	1.40554824172423	33	0.0816073906219661	454	1.32394085110227	26.2118749572758
Trem1	Trem1	5.42286E-150	6.7785806500535e-149	11.2507833800504	TREM1	0.268505368641762	10	0.000110186833206974	1	0.268395181808555	26.0848051983244
Ptk2b	Ptk2b	9.46772E-150	1.17859493907259e-148	4.408321807666	PTK2B	0.63160767120533	27	0.029744748517603	226	0.601862922687727	26.0634642028893
Ccr7	Ccr7	1.56483E-149	1.94000272162786e-148	7.54870247909336	CCR7	0.316723164441263	9	0.00169158549823249	9	0.31503157894303	26.0442065326001
Tnf	Tnf	5.89315E-148	7.27623392845008e-147	7.58152430495494	TNF	0.168909240509612	9	0.000881834692452489	7	0.168027405817159	25.9047139504504
Tlr13	Tlr13	6.82482E-146	8.39231249152202e-145	Inf	NA	0.0738794744965613	5	0	0	0.0738794744965613	25.7208964155117
Epsti1	Epsti1	4.24518E-145	5.19906116719297e-144	4.92665730744856	EPSTI1	0.375328747469614	17	0.0123407115588246	99	0.362988035910789	25.649842508465
Pip4k2a	Pip4k2a	1.15808E-144	1.41257378635311e-143	4.49069725703483	PIP4K2A	0.763534562613823	29	0.0339620678322827	227	0.72957249478154	25.6107465828842
Arhgap15	Arhgap15	1.24070E-144	1.50727242918441e-143	6.20297780372997	ARHGAP15	0.258827157593229	14	0.003513398905215	23	0.255313758688014	25.6080597646712
BE692007	BE692007	4.27164E-144	5.16868504056785e-143	Inf	NA	0.101139690003326	5	0	0	0.101139690003326	25.5598090001316
Cxcr4	Cxcr4	5.09350E-144	6.13858261168275e-143	4.98085787379556	CXCR4	0.575912125414694	22	0.0182376382986491	101	0.557674487116045	25.5529340263074
Chil3	Chil3	8.80733E-142	1.05722854524952e-140	7.53488586465043	CHIA	0.56450134717282	7	0.00304395567101532	27	0.561457391501805	25.3507928089873
Serpinb10	Serpinb10	2.06662E-141	2.47095863299405e-140	Inf	SERPINB10	0.136512532672275	7	0	0	0.136512532672275	25.3171781640933
Dusp5	Dusp5	2.97233E-141	3.53988239156341e-140	5.05223605789379	DUSP5	0.675220760277828	20	0.0203503174365309	148	0.654870442841297	25.3028412514229
Gm6377	Gm6377	6.73704E-141	7.9919824611382e-140	7.98586563333704	NA	0.111749752379501	8	0.000440820185008489	3	0.111308932194493	25.2705317252944
Clec4n	Clec4n	7.00629E-141	8.27891377306582e-140	Inf	CLEC6A	0.171366134860564	7	0	0	0.171366134860564	25.2689834024013
Gapt	Gapt	3.68503E-139	4.33743366932235e-138	Inf	NA	0.122167471419915	6	0	0	0.122167471419915	25.1119229304071
S100a9	S100a9	2.08896E-136	2.44926354873102e-135	8.52661321812605	NA	0.535513658544301	6	0.00145212570136727	12	0.534061532842934	24.858572010257
Actb	Actb	6.31046E-136	7.37032968359258e-135	1.68787550352723	ACTB	67.280867425769	60	20.8828816165689	6291	46.3979858092002	24.814130703172
Ptafr	Ptafr	2.79367E-135	3.25032837932381e-134	6.57910329174073	PTAFR	0.195983554388759	12	0.00204980333058401	17	0.193933751058175	24.7542004233948
Cacna1i	Cacna1i	4.72402E-135	5.47515412788959e-134	Inf	NA	0.0811610613176982	5	0	0	0.0811610613176982	24.7330050722773
Rassf5	Rassf5	6.92167E-135	7.9916265281048e-134	5.21782161636678	RASSF5	0.32185187548242	17	0.00864838919720479	63	0.313203486285215	24.717580536337
Csf2rb2	Csf2rb2	1.11192E-134	1.27892085110447e-133	7.7669262812996	CSF2RB	0.278198893247392	13	0.00127725500490176	11	0.27692163824249	24.6984270555993
Gpr183	Gpr183	3.08370E-131	3.53340631252209e-130	7.09426206600486	GPR183	0.174527268676987	9	0.00127725500490176	8	0.173250013672085	24.3758674132549
Trim30a	Trim30a	1.60557E-130	1.83277795929483e-129	3.84081935270081	TRIM5	0.878809974960922	31	0.0613328498324016	386	0.817477125128521	24.3081998658878
S100a8	S100a8	4.71406E-130	5.36091321691593e-129	9.61400439117745	S100A8	0.568748599033205	7	0.000725799458256831	6	0.568022799574948	24.263925456322
Rgs18	Rgs18	1.07392E-129	1.21670929594585e-128	7.87931276946733	RGS18	0.240284208438461	11	0.00102050641935397	4	0.239263702019108	24.230025985455
Pla2g7	Pla2g7	1.33409E-129	1.50582992570559e-128	5.52815666278454	PLA2G7	0.308965649714347	12	0.00669528736292773	50	0.302270362351419	24.2210864659287
Kcnab2	Kcnab2	5.68725E-129	6.3955164905679e-128	5.69603911615251	KCNAB2	0.272084980375995	15	0.00524838805142114	41	0.266836592324574	24.1612500707866
P2ry12	P2ry12	1.77278E-128	1.98616829201087e-127	6.93384094118539	P2RY12	0.193324824858719	9	0.00158122443491244	10	0.191743600423807	24.1142297444967
Rasgrp1	Rasgrp1	1.49182E-126	1.66522048914483e-125	6.73016087279818	RASGRP1	0.141974855323043	8	0.00133730705713825	8	0.140637548265905	23.930025599177
Gm5150	Gm5150	3.69777E-125	4.11241344206354e-124	Inf	SIRPG	0.111749752379501	8	0	0	0.111749752379501	23.7957286084881
Psap	Psap	2.64392E-124	2.92961391643775e-123	2.53253844332632	PSAP	5.76441275306997	55	0.996288308133686	3359	4.76812444493628	23.7130640092391
Lilra5	Lilra5	4.82996E-124	5.33234562784982e-123	9.36627867663142	LILRB4	0.145450243524428	8	0.000220385807552159	2	0.145229857716876	23.687684249216
Gvin-ps6	Gvin-ps6	1.56639E-123	1.72303326636144e-122	6.21888213539612	NA	0.277215284938935	10	0.00372174925605372	18	0.273493535682882	23.6380523500616
Cfl1	Cfl1	1.03166E-122	1.13071836701747e-121	1.77592608959357	CFL1	16.7558623894441	60	4.89282589178795	6180	11.8630364976561	23.5583167719394
Trem3	Trem3	2.12155E-122	2.31685984156751e-121	Inf	NA	0.0904051024820205	5	0	0	0.0904051024820205	23.52774796295
Ltc4s	Ltc4s	1.11334E-121	1.21145405644369e-120	7.27065306667317	NA	0.202709316389319	9	0.00131277122253266	9	0.201396545166786	23.4573081339119
Unc93b1	Unc93b1	8.44781E-121	9.15936147963267e-120	3.79591749354639	UNC93B1	0.956909387553812	30	0.0688946960622909	532	0.888014691491521	23.3709128273338
Dusp2	Dusp2	9.60570E-121	1.03775817030546e-119	5.12487783676887	DUSP2	0.424808559110221	16	0.0121745048047314	84	0.41263405430549	23.3654260782261
Klhl6	Klhl6	2.31945E-120	2.4969183893544e-119	5.77961067529372	KLHL6	0.218336193009065	12	0.00397456457139529	26	0.21436162843767	23.3277352878216
Smap2	Smap2	2.37355E-120	2.54609822996355e-119	3.22422075245117	SMAP2	1.13636349904336	35	0.121599031587987	910	1.01476446745537	23.3267486724605
Arl11	Arl11	5.46063E-120	5.83689459545802e-119	8.34945280707363	ARL11	0.128858155377298	8	0.000395071924320394	3	0.128463083452978	23.291069116873
Ptprcap	Ptprcap	5.70965E-120	6.08158587456681e-119	6.42672850738331	PTPRCAP	0.290272119319884	14	0.00337417240316566	17	0.286897946916718	23.2891579124435
Gmfg	Gmfg	2.65152E-118	2.81433146613613e-117	3.9133137946252	GMFG	0.785779291765201	31	0.0521525736075526	389	0.733626718157649	23.1240732270174
Tbxas1	Tbxas1	1.67696E-117	1.77370684483184e-116	7.3809900332282	TBXAS1	0.0842268703014184	6	0.000505302289251597	4	0.0837215680121668	23.0443220190326
Jaml	Jaml	9.73922E-117	1.02652040694711e-115	6.00168745295935	NA	0.20332629726449	8	0.00317325960980978	26	0.200153037654681	22.9680001297837
Trem2	Trem2	1.29847E-116	1.36384128323061e-115	6.20676167793712	TREM2	0.164328981714338	9	0.00222480895078127	18	0.162104172763557	22.9554981990895
Kynu	Kynu	1.52400E-116	1.59519360542286e-115	9.97059085487196	KYNU	0.110554550551166	6	0.000110186833206974	1	0.110444363717959	22.9485335026326
Runx3	Runx3	2.57327E-116	2.68419110753115e-115	6.67429176493346	RUNX3	0.215946883356502	13	0.00211438913973083	14	0.213832494216771	22.9257386564743
Fpr1	Fpr1	5.03243E-116	5.23130923918648e-115	Inf	FPR1	0.177392346535487	6	0	0	0.177392346535487	22.8965190585767
Btg1	Btg1	4.87783E-115	5.05323157953798e-114	2.78613169549593	BTG1	2.15408720317	42	0.312287117110125	1958	1.84180008605988	22.7972909440483
Carmil2	Carmil2	6.41622E-114	6.62425658897725e-113	6.38587165319035	CARMIL2	0.200688336525098	9	0.0023998451352948	19	0.198288491389803	22.6842005407769
Rhog	Rhog	8.71927E-113	8.97136287261192e-112	2.63861798991543	RHOG	1.86244774663819	47	0.299075567053401	1797	1.56337217958479	22.5691050969074
Tfec	Tfec	1.44535E-112	1.48209226574859e-111	Inf	TFEC	0.0666469289409034	5	0	0	0.0666469289409034	22.5467444200773
Gm21188	Gm21188	2.19423E-112	2.24241906792938e-111	8.57594754820596	NA	0.0666469289409034	5	0.000174647626909941	1	0.0664722813139935	22.5282566810666
Slfn1	Slfn1	6.38181E-112	6.49999312832103e-111	7.39649088466277	SLFN12	0.202597149221779	6	0.0012024518949593	8	0.20139469732682	22.4809097510228
Cd4	Cd4	1.92612E-111	1.95520680931326e-110	7.59372710995809	CD4	0.168360549355622	7	0.000871566833271481	4	0.167488982522351	22.4318161509992
Dock11	Dock11	8.49507E-111	8.59451528894715e-110	5.10047706702302	DOCK11	0.320952837521164	19	0.00935501805967548	70	0.311597819461488	22.3656947096658
AI504432	AI504432	6.92992E-110	6.98766598475549e-109	5.51464912526453	NA	0.376162624603741	16	0.00822812422219877	53	0.367934500381542	22.2718383674592
Cd80	Cd80	7.47131E-110	7.50853901838438e-109	6.38322800673936	CD80	0.128858155377298	8	0.00154372099557938	14	0.127314434381719	22.2684674276674
Hpgds	Hpgds	5.98494E-109	5.99485144242399e-108	6.67686891641072	HPGDS	0.096824979694626	7	0.000946345221708719	8	0.0958786344729172	22.1750196045152
Ifi209	Ifi209	1.97187E-108	1.9686157064899e-107	5.69345868149534	IFI16	0.304163099690295	13	0.00587766301783264	35	0.298285436672463	22.1212948381493
Tnfaip2	Tnfaip2	1.30915E-106	1.30268974338561e-105	4.3434890742607	TNFAIP2	0.488460750129026	16	0.0240607507884122	161	0.464399999340614	21.931204801385
Dok3	Dok3	1.32799E-106	1.31710311915848e-105	6.6296477038289	DOK3	0.145450243524428	10	0.00146889797857851	12	0.14398134554585	21.9305546628416
Gm36161	Gm36161	2.07761E-105	2.05385126149022e-104	Inf	NA	0.086357352941934	5	0	0	0.086357352941934	21.8050539480273
Siglecf	Siglecf	3.65246E-105	3.598927023713e-104	Inf	CD33	0.149718172198048	7	0	0	0.149718172198048	21.7792188894143
Evi2	Evi2	3.36197E-104	3.30193849129122e-103	9.14654936029547	EVI2B	0.0989802173509973	7	0.000174647626909941	1	0.0988055697240874	21.6772760595933
Acod1	Acod1	5.92496E-103	5.80032933125685e-102	10.3832405050106	ACOD1	0.147162292859717	5	0.000110186833206974	1	0.14705210602651	21.5447915547484
P2ry10b	P2ry10b	1.48407E-102	1.44816024184701e-101	6.88400218150332	NA	0.145450243524428	10	0.00123146849563622	10	0.144218775028792	21.5022229328339
Acp5	Acp5	2.20916E-102	2.14878197805038e-101	5.45905387022285	ACP5	0.163077253863938	10	0.00370727179154104	33	0.159369982072397	21.4837530876838
Lilr4b	Lilr4b	2.63580E-101	2.55554666706282e-100	6.22895098383487	NA	0.309821572204205	12	0.00413057551005783	24	0.305690996694148	21.3682956008055
Fcer2a	Fcer2a	6.03956E-101	5.83695868865211e-100	5.88459679108474	FCER2	0.364555186697812	12	0.0061705394755273	50	0.358384647222285	21.329542520003
Fgd3	Fgd3	7.08869E-100	6.82907613302816e-99	8.11376858526202	FGD3	0.139971297310012	9	0.000505302289251597	3	0.13946599502076	21.2140210552341
Nrros	Nrros	8.83109E-100	8.48065411497845e-99	4.14839507679228	NRROS	0.645990059594708	28	0.0364279291478645	224	0.609562130446843	21.2036813879625
Lcp1	Lcp1	1.08699E-99	1.04055630709048e-98	2.35476159739811	LCP1	3.36634174856369	45	0.658118849298204	3139	2.70822289926548	21.1939042565145
Trpv2	Trpv2	1.85557E-98	1.77069267095898e-97	7.07444954692524	TRPV2	0.130073055924569	9	0.000965085581383517	7	0.129107970343185	21.0599023484222
Ipcef1	Ipcef1	2.12178E-98	2.01836349384957e-97	6.09232669755217	IPCEF1	0.0977987435865363	5	0.00143337622318558	9	0.0963653673633507	21.053549723358
Pacsin1	Pacsin1	3.81359E-98	3.61633871140099e-97	7.68007010476523	PACSIN1	0.0904051024820205	5	0.000440820185008489	3	0.0899642822970121	21.025745114494
Gpr141	Gpr141	4.35665E-98	4.11839774984114e-97	9.69891516095261	GPR141	0.0915786190566598	5	0.000110186833206974	1	0.0914684322234528	21.019426540669
Btla	Btla	6.54574E-98	6.16849603230312e-97	8.10006313453986	BTLA	0.199149220095161	9	0.000725799458256831	6	0.198423420636905	21.0000929121305
Cxcr2	Cxcr2	6.76565E-98	6.35593090583461e-97	6.91406689510894	CXCR2	0.310530240763216	8	0.00257491188946257	20	0.307955328873753	20.9985228929088
Traf3ip3	Traf3ip3	7.98461E-98	7.47784591618204e-97	7.24020430196874	NA	0.0666469289409034	5	0.000440820185008489	4	0.066206108755895	20.9906502031262
P2ry10	P2ry10	5.64696E-97	5.27223800672843e-96	6.13083246955178	P2RY10	0.227178004453683	9	0.00324191637922696	20	0.223936088074456	20.8974611326426
S100a4	S100a4	2.76164E-95	2.57045014421592e-94	4.59837920718928	S100A4	0.479985644153175	14	0.0198142745106233	117	0.460171369642552	20.7109144571858
Il21r	Il21r	4.37727E-95	4.06173222055515e-94	7.87862109912633	IL21R	0.153217125745011	8	0.000651037546283937	3	0.152566088198727	20.6887145876751
Ier5	Ier5	5.67476E-95	5.24958303284622e-94	2.74812447394641	IER5	1.82311147865929	43	0.271359685351105	1586	1.55175179330819	20.676191932583
Slc28a2	Slc28a2	8.72197E-95	8.04389078172868e-94	7.70980807196642	SLC28A2	0.11928812380533	8	0.000569788549604376	4	0.118718335255725	20.6554418092444
Slc2a3	Slc2a3	1.17667E-93	1.08188831972052e-92	6.0131115740437	NA	0.290874373799989	10	0.00450379391981307	32	0.286370579880176	20.5293800205761
